"state","surveyResult","restaurants__name","restaurants__image_url","restaurants__url","restaurants__rating","restaurants__location__address1","restaurants__location__address2","restaurants__location__address3","restaurants__location__city","restaurants__location__zip_code","restaurants__location__country","restaurants__location__state","restaurants__location__display_address__001","restaurants__location__display_address__002","restaurants__location__display_address__003"
"Arizona","Gilbert","Bobby Q","https://s3-media2.fl.yelpcdn.com/bphoto/FIA3WO1D5f-XfaWtYEHKnA/o.jpg","https://www.yelp.com/biz/bobby-q-phoenix-12?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","8501 N 27th Ave","null","","Phoenix","85051","US","AZ","8501 N 27th Ave","Phoenix, AZ 85051",""
"","","Pizzeria Bianco","https://s3-media3.fl.yelpcdn.com/bphoto/hPPdFaiO78_sjxu8pGXSfA/o.jpg","https://www.yelp.com/biz/pizzeria-bianco-phoenix?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","623 E Adams St","","","Phoenix","85004","US","AZ","623 E Adams St","Phoenix, AZ 85004",""
"","","Four Peaks Brewing","https://s3-media4.fl.yelpcdn.com/bphoto/lflP1izEVWbOHNxhybQ5mA/o.jpg","https://www.yelp.com/biz/four-peaks-brewing-tempe?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1340 E 8th St","Ste 104","","Tempe","85281","US","AZ","1340 E 8th St","Ste 104","Tempe, AZ 85281"
"","","Rehab Burger Therapy","https://s3-media2.fl.yelpcdn.com/bphoto/ebHtrdYiZiCs2cznJsssYw/o.jpg","https://www.yelp.com/biz/rehab-burger-therapy-scottsdale?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","7210 E 2nd St","","","Scottsdale","85251","US","AZ","7210 E 2nd St","Scottsdale, AZ 85251",""
"","","Lux Central","https://s3-media4.fl.yelpcdn.com/bphoto/zbqPnkBXQVn_qwFLjjjBnw/o.jpg","https://www.yelp.com/biz/lux-central-phoenix-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","4400 N Central Ave","","","Phoenix","85012","US","AZ","4400 N Central Ave","Phoenix, AZ 85012",""
"North Carolina","Winston-Salem","Sweet Potatoes","https://s3-media4.fl.yelpcdn.com/bphoto/nXTmViBDsGxx500GLABT5g/o.jpg","https://www.yelp.com/biz/sweet-potatoes-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","607 N Trade St NW","","null","Winston Salem","27101","US","NC","607 N Trade St NW","Winston Salem, NC 27101",""
"","","The Porch Kitchen and Cantina","https://s3-media3.fl.yelpcdn.com/bphoto/msIGfTB8KxDi3dW3H7sTRA/o.jpg","https://www.yelp.com/biz/the-porch-kitchen-and-cantina-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","840 Mill Works St","","","Winston-Salem","27101","US","NC","840 Mill Works St","Winston-Salem, NC 27101",""
"","","Mozelle's Fresh Southern Bistro","https://s3-media2.fl.yelpcdn.com/bphoto/mBA4KtgOhkliqt4ufSgwcA/o.jpg","https://www.yelp.com/biz/mozelles-fresh-southern-bistro-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","878 W 4th St","","","Winston Salem","27101","US","NC","878 W 4th St","Winston Salem, NC 27101",""
"","","Krankies","https://s3-media2.fl.yelpcdn.com/bphoto/4bD7_dLQ2Sb3o7nWwBekTA/o.jpg","https://www.yelp.com/biz/krankies-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","211 E 3rd St","","","Winston-Salem","27101","US","NC","211 E 3rd St","Winston-Salem, NC 27101",""
"","","Bad Daddy's Burger Bar","https://s3-media2.fl.yelpcdn.com/bphoto/NROIaj7Xk57BVD8oNs1zDQ/o.jpg","https://www.yelp.com/biz/bad-daddys-burger-bar-winston-salem-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","504 Hanes Mall Blvd","","","Winston-Salem","27103","US","NC","504 Hanes Mall Blvd","Winston-Salem, NC 27103",""
"Virginia","Norfolk","Handsome Biscuit","https://s3-media1.fl.yelpcdn.com/bphoto/aD0s5EhRLN7ZDlrMOI6uIA/o.jpg","https://www.yelp.com/biz/handsome-biscuit-norfolk?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2511 Colonial Ave","","","Norfolk","23517","US","VA","2511 Colonial Ave","Norfolk, VA 23517",""
"","","The Grilled Cheese Bistro","https://s3-media2.fl.yelpcdn.com/bphoto/ovId0nDrBjB1XTTynpvzVA/o.jpg","https://www.yelp.com/biz/the-grilled-cheese-bistro-norfolk-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","345 Granby St","","","Norfolk","23510","US","VA","345 Granby St","Norfolk, VA 23510",""
"","","Tupelo Honey","https://s3-media3.fl.yelpcdn.com/bphoto/gr5vacJne5Sa8plSNzPyGg/o.jpg","https://www.yelp.com/biz/tupelo-honey-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","4501 Main St","","","Virginia Beach","23462","US","VA","4501 Main St","Virginia Beach, VA 23462",""
"","","Hair of the Dog Eatery","https://s3-media4.fl.yelpcdn.com/bphoto/yR2DOtvr7PvIiM7ql0ledQ/o.jpg","https://www.yelp.com/biz/hair-of-the-dog-eatery-virginia-beach-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","4000 Virginia Beach Blvd","Ste 210","","Virginia Beach","23452","US","VA","4000 Virginia Beach Blvd","Ste 210","Virginia Beach, VA 23452"
"","","Yard House","https://s3-media2.fl.yelpcdn.com/bphoto/6gIytT0NUwYbyA-Mf3vcwQ/o.jpg","https://www.yelp.com/biz/yard-house-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","4549 Commerce St","","","Virginia Beach","23462","US","VA","4549 Commerce St","Virginia Beach, VA 23462",""
"Virginia","Chesapeake","Waterman's Surfside Grille","https://s3-media4.fl.yelpcdn.com/bphoto/eof2C2G98umAr-8wrd-OBg/o.jpg","https://www.yelp.com/biz/watermans-surfside-grille-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","415 Atlantic Ave","","","Virginia Beach","23451","US","VA","415 Atlantic Ave","Virginia Beach, VA 23451",""
"","","Handsome Biscuit","https://s3-media1.fl.yelpcdn.com/bphoto/aD0s5EhRLN7ZDlrMOI6uIA/o.jpg","https://www.yelp.com/biz/handsome-biscuit-norfolk?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2511 Colonial Ave","","","Norfolk","23517","US","VA","2511 Colonial Ave","Norfolk, VA 23517",""
"","","Catch 31 Fishhouse and Bar","https://s3-media4.fl.yelpcdn.com/bphoto/Rlq2r8HUyCjNuDXE-zZkWA/o.jpg","https://www.yelp.com/biz/catch-31-fishhouse-and-bar-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","3001 Atlantic Ave","","","Virginia Beach","23451","US","VA","3001 Atlantic Ave","Virginia Beach, VA 23451",""
"","","The Grilled Cheese Bistro","https://s3-media2.fl.yelpcdn.com/bphoto/ovId0nDrBjB1XTTynpvzVA/o.jpg","https://www.yelp.com/biz/the-grilled-cheese-bistro-norfolk-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","345 Granby St","","","Norfolk","23510","US","VA","345 Granby St","Norfolk, VA 23510",""
"","","Pocahontas Pancake House","https://s3-media1.fl.yelpcdn.com/bphoto/x7XHPUqHaVv0FokTsH9lbQ/o.jpg","https://www.yelp.com/biz/pocahontas-pancake-house-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3420 Atlantic Ave","","","Virginia Beach","23451","US","VA","3420 Atlantic Ave","Virginia Beach, VA 23451",""
"Texas","Irving","Pecan Lodge","https://s3-media4.fl.yelpcdn.com/bphoto/3p88CNhPrZRWX7_6pM4KTg/o.jpg","https://www.yelp.com/biz/pecan-lodge-dallas-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2702 Main St","","","Dallas","75226","US","TX","2702 Main St","Dallas, TX 75226",""
"","","Hard Eight BBQ","https://s3-media3.fl.yelpcdn.com/bphoto/vlOOz_vyQfteJ_dq-Cn0Ng/o.jpg","https://www.yelp.com/biz/hard-eight-bbq-coppell?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","688 Freeport Pkwy","","","Coppell","75019","US","TX","688 Freeport Pkwy","Coppell, TX 75019",""
"","","Velvet Taco","https://s3-media3.fl.yelpcdn.com/bphoto/zvupNzPGNd2dOdJM59S2vw/o.jpg","https://www.yelp.com/biz/velvet-taco-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3012 N Henderson Ave","","","Dallas","75206","US","TX","3012 N Henderson Ave","Dallas, TX 75206",""
"","","Kenny's Wood Fired Grill","https://s3-media4.fl.yelpcdn.com/bphoto/xyRh1mjgBepfSNab-541SQ/o.jpg","https://www.yelp.com/biz/kennys-wood-fired-grill-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","5000 Belt Line Rd","Ste 775","","Dallas","75254","US","TX","5000 Belt Line Rd","Ste 775","Dallas, TX 75254"
"","","Ellen's","https://s3-media1.fl.yelpcdn.com/bphoto/LFFqdsCc-onxBeh3j4Yptg/o.jpg","https://www.yelp.com/biz/ellens-dallas-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1790 N Record St","null","","Dallas","75202","US","TX","1790 N Record St","Dallas, TX 75202",""
"California","Fremont","Gen Korean BBQ House","https://s3-media1.fl.yelpcdn.com/bphoto/uZQpUK36HZNgwUZV1lznbw/o.jpg","https://www.yelp.com/biz/gen-korean-bbq-house-san-jose?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1628 Hostetter Rd","Ste F","","San Jose","95131","US","CA","1628 Hostetter Rd","Ste F","San Jose, CA 95131"
"","","DishDash","https://s3-media2.fl.yelpcdn.com/bphoto/NfeFZQXrvH5r051M3Lr3uA/o.jpg","https://www.yelp.com/biz/dishdash-sunnyvale?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","190 S Murphy Ave","","","Sunnyvale","94086","US","CA","190 S Murphy Ave","Sunnyvale, CA 94086",""
"","","Sen Dai Sushi","https://s3-media1.fl.yelpcdn.com/bphoto/2jTbhgqufsxJn1yjQSsMFA/o.jpg","https://www.yelp.com/biz/sen-dai-sushi-milpitas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","224 N Abel St","null","","Milpitas","95035","US","CA","224 N Abel St","Milpitas, CA 95035",""
"","","Cascal","https://s3-media2.fl.yelpcdn.com/bphoto/LRdfp-oC5yq0u0ukfvFzJg/o.jpg","https://www.yelp.com/biz/cascal-mountain-view?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","400 Castro St","","","Mountain View","94041","US","CA","400 Castro St","Mountain View, CA 94041",""
"","","NOLA Restaurant & Bar","https://s3-media2.fl.yelpcdn.com/bphoto/tna5SSdgZq3fFxoi4-Xx7A/o.jpg","https://www.yelp.com/biz/nola-restaurant-and-bar-palo-alto?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","535 Ramona St","","","Palo Alto","94301","US","CA","535 Ramona St","Palo Alto, CA 94301",""
"Florida","Hialeah","Yardbird Southern Table & Bar","https://s3-media2.fl.yelpcdn.com/bphoto/sftazXPA-kk2sjoMdezvGQ/o.jpg","https://www.yelp.com/biz/yardbird-southern-table-and-bar-miami-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1600 Lenox Ave","","","Miami Beach","33139","US","FL","1600 Lenox Ave","Miami Beach, FL 33139",""
"","","Versailles Restaurant","https://s3-media4.fl.yelpcdn.com/bphoto/TLEkE09ry4HsBMT2-vL-Zw/o.jpg","https://www.yelp.com/biz/versailles-restaurant-miami?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3555 SW 8th St","","","Miami","33135","US","FL","3555 SW 8th St","Miami, FL 33135",""
"","","Puerto Sagua Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/fXXkhz5uKejEvsmVdlTnMA/o.jpg","https://www.yelp.com/biz/puerto-sagua-restaurant-miami-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","700 Collins Ave","","","Miami Beach","33139","US","FL","700 Collins Ave","Miami Beach, FL 33139",""
"","","Joe's Stone Crab","https://s3-media1.fl.yelpcdn.com/bphoto/4K_0Rgn0x8v1YgnAg0OzJQ/o.jpg","https://www.yelp.com/biz/joes-stone-crab-miami-beach-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","11 Washington Ave","","","Miami Beach","33139","US","FL","11 Washington Ave","Miami Beach, FL 33139",""
"","","CVI.CHE 105","https://s3-media2.fl.yelpcdn.com/bphoto/OFNmwD5hqNEhBeQXbXtVMg/o.jpg","https://www.yelp.com/biz/cvi-che-105-miami?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","105 NE 3rd Ave","","","Miami","33132","US","FL","105 NE 3rd Ave","Miami, FL 33132",""
"Texas","Garland","Pecan Lodge","https://s3-media4.fl.yelpcdn.com/bphoto/3p88CNhPrZRWX7_6pM4KTg/o.jpg","https://www.yelp.com/biz/pecan-lodge-dallas-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2702 Main St","","","Dallas","75226","US","TX","2702 Main St","Dallas, TX 75226",""
"","","Whiskey Cake","https://s3-media4.fl.yelpcdn.com/bphoto/bVH7248P7UAPzuJRI71vlg/o.jpg","https://www.yelp.com/biz/whiskey-cake-plano?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3601 Dallas Pkwy","","","Plano","75093","US","TX","3601 Dallas Pkwy","Plano, TX 75093",""
"","","Velvet Taco","https://s3-media3.fl.yelpcdn.com/bphoto/zvupNzPGNd2dOdJM59S2vw/o.jpg","https://www.yelp.com/biz/velvet-taco-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3012 N Henderson Ave","","","Dallas","75206","US","TX","3012 N Henderson Ave","Dallas, TX 75206",""
"","","Kenny's Wood Fired Grill","https://s3-media4.fl.yelpcdn.com/bphoto/xyRh1mjgBepfSNab-541SQ/o.jpg","https://www.yelp.com/biz/kennys-wood-fired-grill-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","5000 Belt Line Rd","Ste 775","","Dallas","75254","US","TX","5000 Belt Line Rd","Ste 775","Dallas, TX 75254"
"","","Ellen's","https://s3-media1.fl.yelpcdn.com/bphoto/LFFqdsCc-onxBeh3j4Yptg/o.jpg","https://www.yelp.com/biz/ellens-dallas-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1790 N Record St","null","","Dallas","75202","US","TX","1790 N Record St","Dallas, TX 75202",""
"Virginia","Richmond","Lunch And Supper","https://s3-media3.fl.yelpcdn.com/bphoto/-e_jxdq2_8vtD_fkcA_j0A/o.jpg","https://www.yelp.com/biz/lunch-and-supper-richmond-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1213-1215 Summit Ave","null","","Richmond","23230","US","VA","1213-1215 Summit Ave","Richmond, VA 23230",""
"","","Mama J's Kitchen","https://s3-media1.fl.yelpcdn.com/bphoto/RcGbWG6tXPISyBRfiONDSg/o.jpg","https://www.yelp.com/biz/mama-js-kitchen-richmond?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","415 N 1st St","","","Richmond","23219","US","VA","415 N 1st St","Richmond, VA 23219",""
"","","Kuba Kuba","https://s3-media2.fl.yelpcdn.com/bphoto/u75I2xqfXkbC-veDNgK1-g/o.jpg","https://www.yelp.com/biz/kuba-kuba-richmond?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1601 Park Ave","","","Richmond","23220","US","VA","1601 Park Ave","Richmond, VA 23220",""
"","","Buz and Ned's Real Barbecue","https://s3-media4.fl.yelpcdn.com/bphoto/66Xtq4UA5NAaWi6fVapFlw/o.jpg","https://www.yelp.com/biz/buz-and-neds-real-barbecue-richmond-7?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1119 N Blvd","","","Richmond","23230","US","VA","1119 N Blvd","Richmond, VA 23230",""
"","","Perly's","https://s3-media2.fl.yelpcdn.com/bphoto/SAqolHTGvhGBIdxI8Io8wg/o.jpg","https://www.yelp.com/biz/perlys-richmond-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","111 E Grace St","","","Richmond","23219","US","VA","111 E Grace St","Richmond, VA 23219",""
"Idaho","Boise City","Fork","https://s3-media2.fl.yelpcdn.com/bphoto/f2ygMf4r1QmD7seFOzzmIg/o.jpg","https://www.yelp.com/biz/fork-boise?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","199 N 8th St","","","Boise","83702","US","ID","199 N 8th St","Boise, ID 83702",""
"","","Barbacoa Grill","https://s3-media1.fl.yelpcdn.com/bphoto/4hNAJsl3IExVCJevJPwlHQ/o.jpg","https://www.yelp.com/biz/barbacoa-grill-boise?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","276 W Bobwhite Ct","","","Boise","83706","US","ID","276 W Bobwhite Ct","Boise, ID 83706",""
"","","Goldy's Breakfast Bistro","https://s3-media2.fl.yelpcdn.com/bphoto/Y_gC06YQiY-Z5hf5fXdJ9w/o.jpg","https://www.yelp.com/biz/goldys-breakfast-bistro-boise?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","108 S Capitol Blvd","","","Boise","83702","US","ID","108 S Capitol Blvd","Boise, ID 83702",""
"","","Bittercreek Alehouse","https://s3-media1.fl.yelpcdn.com/bphoto/8yfYPnhLxqhRwD7XjZaaAQ/o.jpg","https://www.yelp.com/biz/bittercreek-alehouse-boise-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","246 N 8th St","","","Boise","83702","US","ID","246 N 8th St","Boise, ID 83702",""
"","","Boise Fry Company","https://s3-media2.fl.yelpcdn.com/bphoto/vDKaPEvah36Z4O9J5OnTrQ/o.jpg","https://www.yelp.com/biz/boise-fry-company-boise?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","204 N Capitol Blvd","","","Boise","83702","US","ID","204 N Capitol Blvd","Boise, ID 83702",""
"Louisiana","Baton Rouge","Parrain's Seafood","https://s3-media3.fl.yelpcdn.com/bphoto/dknpBw_k1WAUwjheRc2GYA/o.jpg","https://www.yelp.com/biz/parrains-seafood-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3225 Perkins Rd","","","Baton Rouge","70808","US","LA","3225 Perkins Rd","Baton Rouge, LA 70808",""
"","","Chimes Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/y_3ml1eRTvWp8qK6qQYXIg/o.jpg","https://www.yelp.com/biz/chimes-restaurant-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3357 Highland Rd","","","Baton Rouge","70802","US","LA","3357 Highland Rd","Baton Rouge, LA 70802",""
"","","The Chimes East","https://s3-media3.fl.yelpcdn.com/bphoto/Xr0ZjZdX9ajMF4Z2kIdagw/o.jpg","https://www.yelp.com/biz/the-chimes-east-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","10870 Coursey Blvd","","","Baton Rouge","70816","US","LA","10870 Coursey Blvd","Baton Rouge, LA 70816",""
"","","Coffee Call","https://s3-media4.fl.yelpcdn.com/bphoto/kJi29LJgJ_8tBfqv7L08tQ/o.jpg","https://www.yelp.com/biz/coffee-call-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3132 College Dr","Ste F","","Baton Rouge","70808","US","LA","3132 College Dr","Ste F","Baton Rouge, LA 70808"
"","","Sammy's Grill","https://s3-media3.fl.yelpcdn.com/bphoto/X3_13B8v1l7u4AGaEIDeKA/o.jpg","https://www.yelp.com/biz/sammys-grill-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","8635 Highland Rd","","","Baton Rouge","70808","US","LA","8635 Highland Rd","Baton Rouge, LA 70808",""
"Washington","Spokane","Frank's Diner","https://s3-media4.fl.yelpcdn.com/bphoto/_ym3inQVGRujynajHj88IQ/o.jpg","https://www.yelp.com/biz/franks-diner-spokane?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1516 W 2nd Ave","","","Spokane","99204","US","WA","1516 W 2nd Ave","Spokane, WA 99204",""
"","","The Blackbird","https://s3-media3.fl.yelpcdn.com/bphoto/N0sLY-QRqMzSjiBaCx7jFg/o.jpg","https://www.yelp.com/biz/the-blackbird-spokane?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","905 N Washington St","null","null","Spokane","99201","US","WA","905 N Washington St","Spokane, WA 99201",""
