"state","city","hotels__name","hotels__image_url","hotels__url","hotels__rating","hotels__location__address1","hotels__location__address2","hotels__location__address3","hotels__location__city","hotels__location__zip_code","hotels__location__country","hotels__location__state","hotels__location__display_address__001","hotels__location__display_address__002","hotels__location__display_address__003"
"North Carolina","Winston-Salem","Kimpton Cardinal Hotel","https://s3-media2.fl.yelpcdn.com/bphoto/tyZV7RoG3oOOPlEsujRTqw/o.jpg","https://www.yelp.com/biz/kimpton-cardinal-hotel-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","401 North Main St","","","Winston-Salem","27101","US","NC","401 North Main St","Winston-Salem, NC 27101",""
"","","Brookstown Inn","https://s3-media1.fl.yelpcdn.com/bphoto/k5oiUCKw-iOmRQQp17SLIw/o.jpg","https://www.yelp.com/biz/brookstown-inn-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","200 Brookstown Ave","","","Winston Salem","27101","US","NC","200 Brookstown Ave","Winston Salem, NC 27101",""
"","","Winston-Salem Marriott","https://s3-media3.fl.yelpcdn.com/bphoto/8TBaAFmiQjRgKjMyuCwkJQ/o.jpg","https://www.yelp.com/biz/winston-salem-marriott-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","425 N Cherry St","","","Winston-Salem","27101","US","NC","425 N Cherry St","Winston-Salem, NC 27101",""
"","","Embassy Suites by Hilton Winston Salem","https://s3-media2.fl.yelpcdn.com/bphoto/gbpOEVHZUr0OuY2eJYL1_Q/o.jpg","https://www.yelp.com/biz/embassy-suites-by-hilton-winston-salem-winston-salem?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","460 N Cherry St","null","","Winston-Salem","27101","US","NC","460 N Cherry St","Winston-Salem, NC 27101",""
"","","The Hawthorne Inn & Conference Center","https://s3-media1.fl.yelpcdn.com/bphoto/QNedRpmlQUvN2wiaC5VRMA/o.jpg","https://www.yelp.com/biz/the-hawthorne-inn-and-conference-center-winston-salem-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","420 High St SW","","","Winston-Salem","27101","US","NC","420 High St SW","Winston-Salem, NC 27101",""
"Virginia","Norfolk","Founders Inn and Spa","https://s3-media4.fl.yelpcdn.com/bphoto/ab5-eKuF2b0oOe6xQdLj_Q/o.jpg","https://www.yelp.com/biz/founders-inn-and-spa-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","5641 Indian River Rd","","","Virginia Beach","23464","US","VA","5641 Indian River Rd","Virginia Beach, VA 23464",""
"","","Sheraton Norfolk Waterside Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/SC6CvrvLryMdwFIj2MjcBg/o.jpg","https://www.yelp.com/biz/sheraton-norfolk-waterside-hotel-norfolk?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","777 Waterside Dr","","","Norfolk","23510","US","VA","777 Waterside Dr","Norfolk, VA 23510",""
"","","Virginia Beach Resort Hotel & Conference Center","https://s3-media3.fl.yelpcdn.com/bphoto/0i_yKSN1oMWxCJ2YCplI0w/o.jpg","https://www.yelp.com/biz/virginia-beach-resort-hotel-and-conference-center-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","2800 Shore Dr","","","Virginia Beach","23451","US","VA","2800 Shore Dr","Virginia Beach, VA 23451",""
"","","Norfolk Waterside Marriott","https://s3-media4.fl.yelpcdn.com/bphoto/EaNUC7yFGzcF7XkQcvhJ9w/o.jpg","https://www.yelp.com/biz/norfolk-waterside-marriott-norfolk?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","235 E Main St","","","Norfolk","23510","US","VA","235 E Main St","Norfolk, VA 23510",""
"","","The Westin Virginia Beach Town Center","https://s3-media1.fl.yelpcdn.com/bphoto/UYQdsvOdtEFcev-hgruEEQ/o.jpg","https://www.yelp.com/biz/the-westin-virginia-beach-town-center-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","4535 Commerce St","","","Virginia Beach","23462","US","VA","4535 Commerce St","Virginia Beach, VA 23462",""
"Virginia","Chesapeake","Founders Inn and Spa","https://s3-media4.fl.yelpcdn.com/bphoto/ab5-eKuF2b0oOe6xQdLj_Q/o.jpg","https://www.yelp.com/biz/founders-inn-and-spa-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","5641 Indian River Rd","","","Virginia Beach","23464","US","VA","5641 Indian River Rd","Virginia Beach, VA 23464",""
"","","Hilton Virginia Beach Oceanfront","https://s3-media2.fl.yelpcdn.com/bphoto/I_w7LxcOC13HUb9-p9Yc1Q/o.jpg","https://www.yelp.com/biz/hilton-virginia-beach-oceanfront-virginia-beach-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","3001 Atlantic Ave","","","Virginia Beach","23451","US","VA","3001 Atlantic Ave","Virginia Beach, VA 23451",""
"","","Sheraton Norfolk Waterside Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/SC6CvrvLryMdwFIj2MjcBg/o.jpg","https://www.yelp.com/biz/sheraton-norfolk-waterside-hotel-norfolk?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","777 Waterside Dr","","","Norfolk","23510","US","VA","777 Waterside Dr","Norfolk, VA 23510",""
"","","Wyndham Virginia Beach Oceanfront","https://s3-media2.fl.yelpcdn.com/bphoto/Kq3hRkrrzu5pFoZyvSMAHw/o.jpg","https://www.yelp.com/biz/wyndham-virginia-beach-oceanfront-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","57Th St And Atlantic Avenue","","","Virginia Beach","23451","US","VA","57Th St And Atlantic Avenue","Virginia Beach, VA 23451",""
"","","Virginia Beach Resort Hotel & Conference Center","https://s3-media3.fl.yelpcdn.com/bphoto/0i_yKSN1oMWxCJ2YCplI0w/o.jpg","https://www.yelp.com/biz/virginia-beach-resort-hotel-and-conference-center-virginia-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","2800 Shore Dr","","","Virginia Beach","23451","US","VA","2800 Shore Dr","Virginia Beach, VA 23451",""
"Texas","Irving","Gaylord Texan Resort & Convention Center","https://s3-media3.fl.yelpcdn.com/bphoto/aYSZIQXbYgUC5UXWd-s6_Q/o.jpg","https://www.yelp.com/biz/gaylord-texan-resort-and-convention-center-grapevine-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","1501 Gaylord Trl","","","Grapevine","76051","US","TX","1501 Gaylord Trl","Grapevine, TX 76051",""
"","","Hilton Anatole","https://s3-media2.fl.yelpcdn.com/bphoto/6avWubbmgMCVay26yArriw/o.jpg","https://www.yelp.com/biz/hilton-anatole-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","2201 N Stemmons Fwy","","","Dallas","75207","US","TX","2201 N Stemmons Fwy","Dallas, TX 75207",""
"","","Omni Dallas Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/4oXI08YZJeequ9hITgwsOA/o.jpg","https://www.yelp.com/biz/omni-dallas-hotel-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","555 S Lamar St","","","Dallas","75202","US","TX","555 S Lamar St","Dallas, TX 75202",""
"","","Sheraton Dallas Hotel","https://s3-media3.fl.yelpcdn.com/bphoto/q_lVSwYVSZemqoCfxuSYpg/o.jpg","https://www.yelp.com/biz/sheraton-dallas-hotel-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","400 N Olive St","","","Dallas","75201","US","TX","400 N Olive St","Dallas, TX 75201",""
"","","Hyatt Regency Dallas","https://s3-media3.fl.yelpcdn.com/bphoto/4PrhIsSrEBysf_QBmpjVWA/o.jpg","https://www.yelp.com/biz/hyatt-regency-dallas-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","300 Reunion Blvd","","","Dallas","75207","US","TX","300 Reunion Blvd","Dallas, TX 75207",""
"California","Fremont","DoubleTree by Hilton Hotel San Jose","https://s3-media1.fl.yelpcdn.com/bphoto/CYbsiLoDopg_aeEzMXdfcw/o.jpg","https://www.yelp.com/biz/doubletree-by-hilton-hotel-san-jose-san-jose?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","2050 Gateway Pl","","","San Jose","95110","US","CA","2050 Gateway Pl","San Jose, CA 95110",""
"","","Hyatt Regency Santa Clara","https://s3-media1.fl.yelpcdn.com/bphoto/NfQsl7lxoBHJscSjumUfDw/o.jpg","https://www.yelp.com/biz/hyatt-regency-santa-clara-santa-clara?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","5101 Great America Pkwy","","","Santa Clara","95054","US","CA","5101 Great America Pkwy","Santa Clara, CA 95054",""
"","","Embassy Suites Milpitas-Silicon Valley","https://s3-media2.fl.yelpcdn.com/bphoto/vrMk2thuHcnoLZ_r8QLtKg/o.jpg","https://www.yelp.com/biz/embassy-suites-milpitas-silicon-valley-milpitas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","901 E Calaveras Blvd","","","Milpitas","95035","US","CA","901 E Calaveras Blvd","Milpitas, CA 95035",""
"","","Biltmore Hotel & Suites","https://s3-media2.fl.yelpcdn.com/bphoto/3eXNMc66AEgx85kXfC6VpA/o.jpg","https://www.yelp.com/biz/biltmore-hotel-and-suites-santa-clara-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","2151 Laurelwood Rd","","","Santa Clara","95054","US","CA","2151 Laurelwood Rd","Santa Clara, CA 95054",""
"","","Hilton Santa Clara","https://s3-media2.fl.yelpcdn.com/bphoto/6DO9xCuZ39hOI4jIyig5Ww/o.jpg","https://www.yelp.com/biz/hilton-santa-clara-santa-clara?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","4949 Great America Parkway","","","Santa Clara","95054","US","CA","4949 Great America Parkway","Santa Clara, CA 95054",""
"Florida","Hialeah","Fontainebleau Miami Beach","https://s3-media4.fl.yelpcdn.com/bphoto/9kMuwlNoSpoqf1rJ0eG0nA/o.jpg","https://www.yelp.com/biz/fontainebleau-miami-beach-miami-beach-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","4441 Collins Ave","","","Miami Beach","33140","US","FL","4441 Collins Ave","Miami Beach, FL 33140",""
"","","Seminole Hard Rock Hotel & Casino","https://s3-media4.fl.yelpcdn.com/bphoto/l7wokIMTVv5n7DYBP3yjNw/o.jpg","https://www.yelp.com/biz/seminole-hard-rock-hotel-and-casino-hollywood?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1 Seminole Way","null","","Hollywood","33314","US","FL","1 Seminole Way","Hollywood, FL 33314",""
"","","Delano Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/OdYIlsCABScmXYZ8CRfNaA/o.jpg","https://www.yelp.com/biz/delano-hotel-miami-beach-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1685 Collins Ave","","","Miami Beach","33139","US","FL","1685 Collins Ave","Miami Beach, FL 33139",""
"","","The Catalina Hotel and Beach Club","https://s3-media1.fl.yelpcdn.com/bphoto/fk8Sc9nEUp7OdbKhGwvAsQ/o.jpg","https://www.yelp.com/biz/the-catalina-hotel-and-beach-club-miami-beach-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","1732 Collins Ave","","","Miami Beach","33139","US","FL","1732 Collins Ave","Miami Beach, FL 33139",""
"","","The Standard Spa Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/CqTd0Z1F8H28qDTEn4H5yg/o.jpg","https://www.yelp.com/biz/the-standard-spa-hotel-miami-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","40 Island Ave","","","Miami Beach","33139","US","FL","40 Island Ave","Miami Beach, FL 33139",""
"Texas","Garland","Hilton Anatole","https://s3-media2.fl.yelpcdn.com/bphoto/6avWubbmgMCVay26yArriw/o.jpg","https://www.yelp.com/biz/hilton-anatole-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","2201 N Stemmons Fwy","","","Dallas","75207","US","TX","2201 N Stemmons Fwy","Dallas, TX 75207",""
"","","Omni Dallas Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/4oXI08YZJeequ9hITgwsOA/o.jpg","https://www.yelp.com/biz/omni-dallas-hotel-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","555 S Lamar St","","","Dallas","75202","US","TX","555 S Lamar St","Dallas, TX 75202",""
"","","Sheraton Dallas Hotel","https://s3-media3.fl.yelpcdn.com/bphoto/q_lVSwYVSZemqoCfxuSYpg/o.jpg","https://www.yelp.com/biz/sheraton-dallas-hotel-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","400 N Olive St","","","Dallas","75201","US","TX","400 N Olive St","Dallas, TX 75201",""
"","","Hyatt Regency Dallas","https://s3-media3.fl.yelpcdn.com/bphoto/4PrhIsSrEBysf_QBmpjVWA/o.jpg","https://www.yelp.com/biz/hyatt-regency-dallas-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","300 Reunion Blvd","","","Dallas","75207","US","TX","300 Reunion Blvd","Dallas, TX 75207",""
"","","The Adolphus, Autograph Collection","https://s3-media2.fl.yelpcdn.com/bphoto/Og4HsIUFda6MTs8YZiIpIA/o.jpg","https://www.yelp.com/biz/the-adolphus-autograph-collection-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1321 Commerce Street","","","Dallas","75202","US","TX","1321 Commerce Street","Dallas, TX 75202",""
"Virginia","Richmond","The Jefferson Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/8HWhHOzqmjmDJRksrJ_4vA/o.jpg","https://www.yelp.com/biz/the-jefferson-hotel-richmond?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","101 W Franklin St","","","Richmond","23220","US","VA","101 W Franklin St","Richmond, VA 23220",""
"","","Omni Richmond Hotel","https://s3-media2.fl.yelpcdn.com/bphoto/E4_d8z8w62qolkgMnvtg9Q/o.jpg","https://www.yelp.com/biz/omni-richmond-hotel-richmond?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","100 S 12th St","","","Richmond","23219","US","VA","100 S 12th St","Richmond, VA 23219",""
"","","Quirk Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/Wvb_F2oiXF-mkvfmo4gvgA/o.jpg","https://www.yelp.com/biz/quirk-hotel-richmond?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","201 W Broad St","","","Richmond","23220","US","VA","201 W Broad St","Richmond, VA 23220",""
"","","Richmond Marriott","https://s3-media1.fl.yelpcdn.com/bphoto/nl1FOMVLbRjm6YNv_zR8Sg/o.jpg","https://www.yelp.com/biz/richmond-marriott-richmond-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","500 East Broad Street","","","Richmond","23219","US","VI","500 East Broad Street","Richmond, VI 23219",""
"","","Delta Hotels Richmond Downtown","https://s3-media2.fl.yelpcdn.com/bphoto/MZrhjD4novJwZxyUgqKqMg/o.jpg","https://www.yelp.com/biz/delta-hotels-richmond-downtown-richmond?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","555 E Canal St","","","Richmond","23219","US","VA","555 E Canal St","Richmond, VA 23219",""
"Idaho","Boise City","The Modern Hotel and Bar","https://s3-media2.fl.yelpcdn.com/bphoto/Jps59J6wRyH97qToUMq_7A/o.jpg","https://www.yelp.com/biz/the-modern-hotel-and-bar-boise?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1314 W Grove St","","","Boise","83702","US","ID","1314 W Grove St","Boise, ID 83702",""
"","","The Riverside Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/SpNZXxMaWV0YUw1CITNMMg/o.jpg","https://www.yelp.com/biz/the-riverside-hotel-boise-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","2900 W Chinden Blvd","","","Boise","83714","US","ID","2900 W Chinden Blvd","Boise, ID 83714",""
"","","The Grove Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/qykGBIgvIgGjsl9-F-mtGw/o.jpg","https://www.yelp.com/biz/the-grove-hotel-boise-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","245 S Capitol Blvd","","","Boise","83702","US","ID","245 S Capitol Blvd","Boise, ID 83702",""
"","","Red Lion Hotel Boise Downtowner","https://s3-media3.fl.yelpcdn.com/bphoto/SGHOunMgrNuCvf3XaNbmwg/o.jpg","https://www.yelp.com/biz/red-lion-hotel-boise-downtowner-boise-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","1800 Fairview Avenue","","","Boise","83702","US","ID","1800 Fairview Avenue","Boise, ID 83702",""
"","","Hampton Inn & Suites Boise-Downtown","https://s3-media3.fl.yelpcdn.com/bphoto/Y3epZ8V--PK2U7jxgqM8UA/o.jpg","https://www.yelp.com/biz/hampton-inn-and-suites-boise-downtown-boise?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","495 South Capitol Blvd","","","Boise","83702","US","ID","495 South Capitol Blvd","Boise, ID 83702",""
"Louisiana","Baton Rouge","Nottoway Plantation & Resort","https://s3-media3.fl.yelpcdn.com/bphoto/pBRj9Vm7S1lsj7O9_H4Iqg/o.jpg","https://www.yelp.com/biz/nottoway-plantation-and-resort-white-castle?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","31025 Highway 1","","","White Castle","70788","US","LA","31025 Highway 1","White Castle, LA 70788",""
"","","Belle Of Baton Rouge","https://s3-media3.fl.yelpcdn.com/bphoto/yVDZiZoptceffB6M2-BOxw/o.jpg","https://www.yelp.com/biz/belle-of-baton-rouge-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","103 France St","","","Baton Rouge","70802","US","LA","103 France St","Baton Rouge, LA 70802",""
"","","L'Auberge Casino Hotel Baton Rouge","https://s3-media3.fl.yelpcdn.com/bphoto/cqK3kbfrRJvs27NncwiYFw/o.jpg","https://www.yelp.com/biz/l-auberge-casino-hotel-baton-rouge-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","777 L'Auberge Ave","","","Baton Rouge","70820","US","LA","777 L'Auberge Ave","Baton Rouge, LA 70820",""
"","","Renaissance Baton Rouge Hotel","https://s3-media3.fl.yelpcdn.com/bphoto/dvlr81PYm77zcL_b4jXHbA/o.jpg","https://www.yelp.com/biz/renaissance-baton-rouge-hotel-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","7000 Bluebonnet Boulevard","null","","Baton Rouge","70810","US","LA","7000 Bluebonnet Boulevard","Baton Rouge, LA 70810",""
"","","Hilton Baton Rouge Capitol Center","https://s3-media2.fl.yelpcdn.com/bphoto/MDa3Fbqqf0B9u6HMoZE0kQ/o.jpg","https://www.yelp.com/biz/hilton-baton-rouge-capitol-center-baton-rouge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","201 Lafayette St","","","Baton Rouge","70801","US","LA","201 Lafayette St","Baton Rouge, LA 70801",""
"Washington","Spokane","The Historic Davenport, Autograph Collection","https://s3-media2.fl.yelpcdn.com/bphoto/S_mRscgkoVVQI38B6LsA1A/o.jpg","https://www.yelp.com/biz/the-historic-davenport-autograph-collection-spokane?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","10 S Post St","null","","Spokane","99201","US","WA","10 S Post St","Spokane, WA 99201",""
"","","The Davenport Grand, Autograph Collection","https://s3-media2.fl.yelpcdn.com/bphoto/SMBjiEks2yvIHF78iF3rbw/o.jpg","https://www.yelp.com/biz/the-davenport-grand-autograph-collection-spokane?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","333 W Spokane Falls Blvd","","","Spokane","99201","US","WA","333 W Spokane Falls Blvd","Spokane, WA 99201",""
"","","Montvale Hotel","https://s3-media2.fl.yelpcdn.com/bphoto/lyAM_UaC3QrL6kngyBiXGg/o.jpg","https://www.yelp.com/biz/montvale-hotel-spokane?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1005 W 1st Ave","null","","Spokane","99201","US","WA","1005 W 1st Ave","Spokane, WA 99201",""
"","","Hotel RL by Red Lion Spokane at the Park","https://s3-media1.fl.yelpcdn.com/bphoto/q9W5Q6Gyj7yah7WWG0ZFcA/o.jpg","https://www.yelp.com/biz/hotel-rl-by-red-lion-spokane-at-the-park-spokane?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","303 W N River Dr","","null","Spokane","99201","US","WA","303 W N River Dr","Spokane, WA 99201",""
